ID,cf_name,cf_place_name,cf_custom_place_name,cf_custom_x_coordinate,cf_custom_y_coordinate,cf_custom_region,cf_custom_region_vague,cf_excavation_name,cf_excavation,cf_excavation_start,cf_excavation_end,cf_single_find,cf_hoard,cf_start_year,cf_end_year,cf_vague,cf_num_coins_found,cf_publication_ref,cf_user,cf_comment,cf_date_entered,Coin Find Search,Coin Find Json,Exported at
"10949","PAS: Maisemore 3131","","","51.90519000","-2.28480000","","0","","False","1997","1997","False","True","260","402","False","16.00000000","-427DC0 - ROMAN HOARD.help-block{display:block}Home ContactsGet InvolvedDatabaseTreasureGuidesNews & EventsPublicationsResearchCountiesForumLog in | RegisterSearch databaseAll artefacts & coinsHoard searchAll imagesMore searchesReferencesRalliesStatisticsArchives by dayOverall statisticsRegional statisticsInstitution statisticsCounty statisticsCite record Embed record  PrintHOARDUnique ID: IARCH-427DC0
Workflow    status: Published Known as
MaisemoreQuantity summaryCoins in hoard: 16Artefacts in hoard: 7Chronology    Broad period: ROMAN Coin chronology

    Last ruler: House of Constantine


    Last Reece period: Period 17 Constantinian II (330-348)


    Date from: AD 330


    Date to: AD 340


    Terminal reason: Date of latest reverse type


Image use policy




    Our images can be used under a CC BY


    licence (unless stated otherwise).

    Coin summary Download as CSVPeriodRulerDenominationMintFromToQuantity

    ROMAN






    Lucius Verus









Denarius (Empire)










-










-









-



    1

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Arelatum




    AD 307



    AD 313



    1

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 320



    AD 324



    3

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 324



    AD 330



    5

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 330



    AD 335



    4

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 335



    AD 340



    1

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 330



    AD 340



    2

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 348



    AD 351



    1

    ROMAN






    House of Valentinian









Nummus (AE 1 - AE 4)










-










-









-



    1

    ROMAN






    Allectus









Radiate (antoninianus)










-










-









-



    1

    ROMAN






    Radiate, Uncertain Ruler 260-296









Radiate (antoninianus)










-










-









-



    3

    ROMAN






    Uncertain - 4th century









Nummus (AE 1 - AE 4)










-










-









-



    3

    ROMAN






    Uncertain (AD 260 - 402)









Radiate or nummus










-










-









-



    4Coin data quality rating: Fair (Grade 2)DescriptionHER record of a scattered fourth century hoard from one corner of a field, recorded at Gloucester City Museum in 1997. Mixed group of 42 objects including 6 Roman brooches or brooch fragments and a part of a Roman copper alloy spoon. Fifteen of the coins date from the period AD 320-340.Subsequent actions


    Subsequent action after recording: Returned to finder

    Materials of coins and artefacts in the hoard    Copper alloyDiscovery datesDate(s) of discovery:
Wednesday 1st January 1997


    - Wednesday 31st December 1997Personal details

    Recorded by: Dr Eleanor

Ghey


     Identified by: Dr Eleanor

Ghey Other reference numbers





    Museum accession number: HER 19870
    Spatial metadata

    Region: South West


    (European Region)





    County or Unitary authority: Gloucestershire

 (County)





    District: Tewkesbury


    (District)






    To be known as: MaisemoreSpatial coordinates

Grid reference source: Centred on field






Unmasked grid reference accurate to a 100 metre square.

    Discovery metadata


    Method of discovery: Metal detector









General landuse: Cultivated land






Specific landuse: Minimal cultivation

Archaeological context


No archaeological context available.

    References cited

    No references cited so far.","PAS UK Finds","HER record of a scattered fourth century hoard from one corner of a field, recorded at Gloucester City Museum in 1997. Mixed group of 42 objects including 6 Roman brooches or brooch fragments and a part of a Roman copper alloy spoon. Fifteen of the coins date from the period AD 320-340.","5/6/2021 11:07:42 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10949","http://csla100w.princeton.edu:82/CoinFindJson/Index/10949","11/23/2024"
"10858","PAS: Malmesbury 2553","","","51.58637000","-2.06910000","","0","","False","2012","2012","False","True","302","402","False","1269.00000000","-CFD957 - ROMAN HOARD.help-block{display:block}Home ContactsGet InvolvedDatabaseTreasureGuidesNews & EventsPublicationsResearchCountiesForumLog in | RegisterSearch databaseAll artefacts & coinsHoard searchAll imagesMore searchesReferencesRalliesStatisticsArchives by dayOverall statisticsRegional statisticsInstitution statisticsCounty statisticsCite record Embed record  PrintHOARDUnique ID: IARCH-CFD957
Workflow    status: Published Known as
Malmesbury





Also known as: St Paul Malmesbury WithoutQuantity summaryCoins in hoard: 1269Containers for the hoard: 1Chronology    Broad period: ROMAN Coin chronology

    Last ruler: Tetrarchic Ruler (uncertain issuer)


    Last Reece period: Period 15 The Tetrarchy (296-317)


    Date from: AD 316


    Date to: AD 317


    Terminal reason: Date of latest coin


Image use policy




    Our images can be used under a CC BY


    licence (unless stated otherwise).

    Coin summary Download as CSVPeriodRulerDenominationMintFromToQuantity

    ROMAN






    Allectus









Radiate (antoninianus)










C mint (Uncertain, England)




    AD 293



    AD 296



    1

    ROMAN






    Maximian I









Radiate (antoninianus)










Lugdunum




    AD 286



    AD 286



    1

    ROMAN






    Diocletian









Radiate (antoninianus)










Lugdunum




    AD 295



    AD 295



    1

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Londinium




    AD 307



    AD 313



    585

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Trier




    AD 307



    AD 313



    408

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Lugdunum




    AD 307



    AD 313



    78

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Ticinum




    AD 307



    AD 313



    5

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Rome




    AD 307



    AD 313



    3

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Ostia




    AD 307



    AD 313



    4

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Siscia




    AD 307



    AD 313



    2

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










-




    AD 307



    AD 313



    19

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Londinium




    AD 313



    AD 317



    94

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Trier




    AD 313



    AD 317



    32

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Lugdunum




    AD 313



    AD 317



    25

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Arelatum




    AD 313



    AD 317



    3

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










Ticinum




    AD 313



    AD 317



    1

    ROMAN






    Tetrarchic Ruler (uncertain issuer)









Nummus (AE 1 - AE 4)










-




    AD 313



    AD 317



    2

    ROMAN






    Uncertain









Nummus (AE 1 - AE 4)










Londinium










-









-



    1

    ROMAN






    Uncertain









Nummus (AE 1 - AE 4)










Trier










-









-



    1Coin data quality rating: Excellent (Grade 4)Description3 radiates and 1263 nummi to AD 293 - AD 317Treasure numbers associated with this hoard: 2012 T652Other PAS records associated with this hoard: WILT-032C93NotesE Morris: The majority of coins present in the hoard are nummi minted between AD 307 and 317, but there are also three radiates. A variety of western mints are represented, though there is a clear bias towards the nearer mints of London, Trier and Lyon. There are only a few coins from the eastern mint of Sisica. The final coins of the group were produced between AD 316 and AD 317.Treasure detailsTreasure case tracking number: 2012T652
 Materials of coins and artefacts in the hoard    CeramicCopper alloyCoins linked to this hoardUnique ID:





    WILT-032C93Object type:


COIN HOARD


Broad period:


ROMAN





    Treasure number:


    2012T652







     Containers linked to this hoardRecord ID:





    IARCH-AE6CC9Object type:


VESSEL


Broad period:


ROMAN







     Discovery datesDate(s) of discovery:
Friday 21st September 2012


    - Friday 21st September 2012Personal details

    Recorded by: Dr Eleanor

Ghey Other reference numbers

    Legacy hoard number: 2658




    Treasure case number: 2012T652Spatial metadata

    Region: South West


    (European Region)





    County or Unitary authority: Wiltshire

 (Unitary Authority)





    District: Wiltshire


    (Unitary Authority)






    To be known as: MalmesburySpatial coordinates

Grid reference source: Generated from computer mapping software






Unmasked grid reference accurate to a 1 metre square.

    Discovery metadata


    Method of discovery: Metal detector









General landuse: Cultivated land

Archaeological context


No archaeological context available.

    References cited

    No references cited so far.","PAS UK Finds","3 radiates and 1263 nummi to AD 293 - AD 317Treasure numbers associated with this hoard: 2012 T652<br />Other PAS records associated with this hoard: WILT-032C93 ******* E Morris: The majority of coins present in the hoard are nummi minted between AD 307 and 317, but there are also three radiates. A variety of western mints are represented, though there is a clear bias towards the nearer mints of London, Trier and Lyon. There are only a few coins from the eastern mint of Sisica. The final coins of the group were produced between AD 316 and AD 317.","5/6/2021 11:07:24 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10858","http://csla100w.princeton.edu:82/CoinFindJson/Index/10858","11/23/2024"
"10445","PAS: Manchester (Knott Mill) 1265","","","53.47396000","-2.25080000","","0","","True","1852","1852","False","True","302","402","False","1665.00000000","Robertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   340 no. 1396
Shotter, D., 1990    Roman Coins from North-West England (original edition)    Lancaster:   139","PAS UK Finds","Robertson 2000, <span>340 no. 1396:</span><span>""</span>""This was found about 1852 in digging the foundations of Knott Mill Railway Station, Castlefield, Manchester. Parts I and II describe the largest surviving section of the hoard, bought by the late Mr. Fielding Hodgson and now in the possession of Mr. Thomas Hodgson of Buxton. This section was handed to us for examination, in two parts - having become separated by accident; and the larger part (Part I) came into our hands a year later than the other.""<br />Then came two lists, of 1235 ""third brass"", and of 343 brass - 1 ""large brass"" and 342 ""small brass"" - respectively.<br />""Part III [i.e. of Knott Mill hoard]. These coins were collected by an old lock-keeper of the canal at Castlefield. The bulk of them were found during the excavations made there for the South Junction Railway; others subsequently found in the neighbourhood were added. When the lock-keeper died, the coins passed to a broker from whom they were purchased in 1907 by W. Charlton, Esq., of Burnage House, Levenshulme, Manchester, who has kindly submitted them to us for report.""<br />The lists of Parts I, II and III of the hoard are: Part I Part II Part II TOTAL<br />Sabina (?) 1 1<br />uncertain radiate (Claudius II?) 1 1<br />Maximinus Daza 1 1<br />Constantine I 25 3 28<br />Constantine II, Caes.(8), Aug. (2) 10 12 22<br />Constantius II, Caes. 4 12 2 18<br />Fausta 1 1<br />Constantinopolis 5 5<br />Urbs Roma 2 2<br />Constans, Caes. 4 4 1 9<br />Delmatius 1 1<br />Helena (after AD 337) 5 5 10<br />Constantine I (deified) 91 33 3 127<br />GLORIA EXERCITVS, 1 stand. 55 2 57<br />Constantius II, Aug. 271 91 17 379<br />Constans, Aug. 273 164 26 463<br />Constantius II or Constans Aug. 380 11 10 401<br />Constantius Gallus 2 2<br />Julian II 17 17<br />Jovian 1 1<br />Valentinian I 7 2 1 10<br />Valens 13 8 1 22<br />Valentinian I or Valens 30 30<br />uncertain 54 3 57<br /><br />1253 343 69 1664 or 1665<br />(AE 1)<br />(??)<br />(ant.)<br />(Aug. 2)<br />-R.S. Conway, J. MacInnes and G.C. Brooke, ""The Roman Coins of Manchester"", appendix to F.A. Bruton, ed., The Roman Fort at Manchester (1909), 41-78, types, mints<br />All 1664/5 coins are in Manchester Museum.<br />In 1984, Dr. J.P.C. Kent, Keeper of Coins and Medals, BM, observed to ASR that the composition of this hoard is very like that of hoards from N. Africa.<br />""Forty one coins said to have been found at Castlefield in the making of the M.S. Junction and Altrincham Railway, about 1849-50; purchased by W. Charlton, Esq., J.P., Burnage House, Levenshulme, Manchester. It is quite probable that many of them came from the same source as those described above under Knott Mill Hoard, Part III.""<br />The 41 coins were 1 ant. and 40 small AE:<br />Ant. AE<br />Claudius II 1<br />Constantine I 2<br />Constantine II, Caes. 2<br />Constantinopolis 1<br />Urbs Roma 1<br />Constans, Caes. 2<br />Constantine I (deified) 2 Constantius II, Aug. 14<br />Constans, Aug. 10<br />Valens 3<br />Gratian 1<br />uncertain 2<br /><br />1 40<br />F.A. Bruton, Roman Fort at Manchester (1909), Appendix on The Roman Coins of Manchester, 98-101, types, mints; cp. R.W. Higginbottom, in G.D.B. Jones, Roman Manchester (1974), 137f.<br />41 coins in Manchester Museum<br />As it is uncertain which, if any, of these coins came from the Manchester (c. 1852) hoard, they have not been included in the list of coins from the hoard.""","5/6/2021 11:06:03 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10445","http://csla100w.princeton.edu:82/CoinFindJson/Index/10445","11/23/2024"
"10444","PAS: Manchester (Victoria Bridge) 1260","","","53.47844000","-2.25760000","","0","","False","1828","1828","False","True","307","341","False","6.00000000","Robertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   273 no. 1141
Shotter, D., 2011    Roman Coins from North-West England: The third supplement    Lancaster:  Lancaster University 102","PAS UK Finds","Robertson 2000, <span>273 no. 1141:</span><span>""</span>""In 1828, whilst digging for the foundation of the Victoria Bridge, over the Irwell, the workmen found, on the Manchester side of the river, a number of coins, of which the following six, in excellent preservation, are now in the possession of Nathan Heywood, Esq., of Mount Street, Manchester, where I recently inspected them.""<br />They were AE:<br />AE<br />Constantine I 2<br />Crispus 1<br />Constantine II, Caes. 2<br />Constantinopolis 1<br /><br />6<br />-W.T. Watkin, Roman Lancashire (1883), 123<br />-The homogeneous character of the group of 6 coins leaves little doubt that they came from a hoard.""","5/6/2021 11:06:02 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10444","http://csla100w.princeton.edu:82/CoinFindJson/Index/10444","11/23/2024"
"10771","PAS: Manton Downs 2224","","","51.43714000","-1.77230000","","0","","False","1883","1883","False","True","260","423","False","26.00000000","Moorhead, T.S.N., 2000    Roman coin finds from Wiltshire    London:  Unpublished MPhil Thesis, UCL     , 71    Robertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   397 no. 1599
Soames, C., 1884    Find of Roman coins in Wilts.    London:  RNS 348-9","PAS UK Finds","Robertson 2000, 397 no. 1599:""""The following is a short description of a small find of Roman Imperial silver coins which were recently dug up on Manton Downs, near Marlborough, Wilts., very close to the spot where a number of pewter dishes (twelve) and other articles of Roman manufacture were discovered a day or two later.<br />The silver coins were all found close together. Several of them have been so clipped or curtailed in size, that the legends or mintmarks have almost or entirely disappeared; otherwise they are in very good preservation. Some hardly at all worn.<br />About the same spot have been lately found fifteen or more 3rd-brass coins of different emperors, from Cornelia Salonina to Gratianus."" Some, at least of these coins were ant.<br />The silver coins were all sil.:<br />Sil.<br />Julian II, Aug. 1<br />Jovian 1<br />Valens 5<br />Magnus Maximus 3<br />Flavius Victor 4<br />Arcadius 7<br />Honorius 5<br /><br />26<br />Rev. C. Soames in NC, 1884, 348f., types, mints<br />The pewter vessels were ""found in 1883 at Mr. Alec Taylor's racing stables, Manton, near Marlborough. Workmen levelling the ground near the house found the dishes buried, lying one upon the other, together with one or two pieces of pewter. The largest of the dishes is two feet in diameter, the others varying in size. Several have engraved centres, all the designs being different; others have ornamental borders, and one at least appears to be engraved both in the centre and round the border. Within a few yards of the spot where the pewter was found, two human skeletons in shallow graves were discovered. Scattered about in the surrounding soil numerous fragments of Roman pottery and coins were found, the latter, it is said, chiefly of the lower empire.""<br />-Mrs M.E. Cunnington and Rev. E.H. Goddard, Cat. Of Antiquities in the Museum<br />at Devizes, 2 ed. (1934), II, 169<br />Of the pewter, the large dish, 2 ft. in diam., two round dishes, 18 in. and 17 in. in diam., and two saucers, much damaged, are in Devizes Museum. (Cat. Of Antiquities in the Museum<br />at Devizes (1934), II, pl. LII; cp. C.A. Peal, 'Romano-British Pewter Plates and Dishes', in Proc. Cambs. Ant. Soc., LX (1967), 19-37, especially 21, and pl. VI)<br />Examined and drawn, 1960, 1978 (ASR)"" ******* The association with the pewter vessels is unclear but appears close. They are considered to be a separate hoard. The association with the burials is also unclear.","5/6/2021 11:07:05 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10771","http://csla100w.princeton.edu:82/CoinFindJson/Index/10771","11/23/2024"
"10767","PAS: Marlborough Forest 2210","","","51.39620000","-1.70407000","","0","","False","1818","1819","False","True","327","328","False","300.00000000","Moorhead, T.S.N., 2000    Roman coin finds from Wiltshire    London:  Unpublished MPhil Thesis, UCL     , 39    Robertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   262 no. 1101
Tovey, H.L., 1850    Discovery of coins of Constantine etc., of the London Mint    London:  RNS 64-66","PAS UK Finds","Robertson 2000, 262 no. 1101:""""In the year 1818 or 1819, a labourer, in ploughing a field in the immediate neighbourhood of Marlborough-forest in Wiltshire, turned up a quantity (about 300) of small brass Roman coins, which had been enclosed in an earthen vessel. I believe the great bulk of the lot was soon disposed of to various individuals, each of whom, of course, as he applied had his pick. A few weeks after the occurrence, I procured from the man the whole of the coins which he had then remaining, in number 21. They are in very good preservation and become the more interesting, from the fact, that apparently the majority of them have been the issues of the London Mint.""<br />Then came a list of the reverse types included:<br />AE types<br />Constantine I 7<br />Crispus 6<br />Constantine II, Caes. 3<br />The total no. of coins of each emperor was not given.<br />All the rev. types described were earlier than AD 330.<br />-B.T. in NC, 1850, 64, types, mints"" ******* Latest coins studied PROVIDENTIAE AVGG / CAESS","5/6/2021 11:07:04 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10767","http://csla100w.princeton.edu:82/CoinFindJson/Index/10767","11/23/2024"
"10630","PAS: Martock 1798","","","50.99046000","-2.76810000","","0","","False","2012","2012","False","True","307","363","False","452.00000000","-7B35B7 - ROMAN HOARD.help-block{display:block}Home ContactsGet InvolvedDatabaseTreasureGuidesNews & EventsPublicationsResearchCountiesForumLog in | RegisterSearch databaseAll artefacts & coinsHoard searchAll imagesMore searchesReferencesRalliesStatisticsArchives by dayOverall statisticsRegional statisticsInstitution statisticsCounty statisticsCite record Embed record  PrintHOARDUnique ID: IARCH-7B35B7
Workflow    status: Published Known as
MartockQuantity summaryCoins in hoard: 452Artefacts in hoard: 1Containers for the hoard: 2Chronology    Broad period: ROMAN Coin chronology

    Last ruler: House of Constantine


    Last Reece period: Period 16 Constantinian I (317-330)


    Date from: AD 327


    Date to: AD 328


    Terminal reason: Date of latest coin


Image use policy




    Our images can be used under a CC BY


    licence (unless stated otherwise).

    Coin summary Download as CSVPeriodRulerDenominationMintFromToQuantity

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Londinium




    AD 317



    AD 324



    192

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Trier




    AD 317



    AD 324



    99

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Lugdunum




    AD 317



    AD 324



    11

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Rome




    AD 317



    AD 324



    2

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Ticinum




    AD 317



    AD 324



    3

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Siscia




    AD 317



    AD 324



    5

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Thessalonica




    AD 317



    AD 324



    1

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-




    AD 317



    AD 324



    54

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Londinium




    AD 324



    AD 330



    8

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Trier




    AD 324



    AD 330



    15

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










Arelatum




    AD 324



    AD 330



    1

    ROMAN






    House of Constantine









Nummus (AE 1 - AE 4)










-










-









-



    34Coin data quality rating: Excellent (Grade 4)Description425 nummi and two ceramic vessels. Found in two distinct groups but mixed before reporting.Treasure numbers associated with this hoard: 2012 T520Other PAS records associated with this hoard: SOM-8D3931NotesA Forward writes: The main group of coins appear to have been buried in a Black Burnished Ware jar with a dish of similar fabric covering the top. Both are very common vessels in the area and contemporaneous with the coins. This is the same burial arrangement found in the earlier Frome Hoard. There are no vessels definitely associated with the smaller group although there is a possibility two dishes are present in sherds handed in by the finders. L Burnett writes: They [the finders] reported that the coins were not held in the pot, which was broken, but were coming up in groups and rouleaux of 5-6 coins. The hoard or hoards had been buried within a ditch filled with occupation debris including a range of pottery. Undisturbed ditch fill between the two holes made by the finders and their report of the position of the stones, suggest the two groups of coins were originally buried separately rather than the smaller group simply being the upper part of the main group turned over by the plough. The narrow date range of all the coins does not rule out the two groups being buried at the same time and the placement certainly suggests the burial of one group was informed by the placement of the other.Coins from the hoard were offered for sale on the market in 2017.Subsequent actions

    Current location of find: tbcTreasure detailsTreasure case tracking number: 2012T520
 Materials of coins and artefacts in the hoard    CeramicCopper alloyCoins linked to this hoardUnique ID:





    SOM-8D3931Object type:


COIN HOARD


Broad period:


ROMAN





    Treasure number:


    2012T520







     Artefacts linked to this hoardRecord ID:





    IARCH-D0EF5BObject type:


VESSEL


Broad period:


ROMAN







     Containers linked to this hoardRecord ID:





    IARCH-91811DObject type:


VESSEL


Broad period:


ROMAN







    Record ID:





    IARCH-1677F1Object type:


VESSEL


Broad period:


ROMAN







     Discovery datesDate(s) of discovery:
Saturday 21st July 2012


    - Saturday 21st July 2012Personal details

    Recorded by: Dr Eleanor

Ghey Other reference numbers

    Legacy hoard number: 1879




    Treasure case number: 2012T520Spatial metadata

    Region: South West


    (European Region)





    County or Unitary authority: Somerset

 (County)





    District: South Somerset


    (District)






    To be known as: MartockSpatial coordinates

Grid reference source: GPS (From FLO)






Unmasked grid reference accurate to a 1 metre square.

    Discovery metadata


    Method of discovery: Metal detector









General landuse: Cultivated land

    Archaeological informationBackground













    Archaeological context data quality: Poor

    References cited

    No references cited so far.","PAS UK Finds","425 nummi and two ceramic vessels. Found in two distinct groups but mixed before reporting.Treasure numbers associated with this hoard: 2012 T520<br />Other PAS records associated with this hoard: SOM-8D3931 ******* A Forward writes: The main group of coins appear to have been buried in a Black Burnished Ware jar with a dish of similar fabric covering the top. Both are very common vessels in the area and contemporaneous with the coins. This is the same burial arrangement found in the earlier Frome Hoard. There are no vessels definitely associated with the smaller group although there is a possibility two dishes are present in sherds handed in by the finders. L Burnett writes: They [the finders] reported that the coins were not held in the pot, which was broken, but were coming up in groups and rouleaux of 5-6 coins. The hoard or hoards had been buried within a ditch filled with occupation debris including a range of pottery. Undisturbed ditch fill between the two holes made by the finders and their report of the position of the stones, suggest the two groups of coins were originally buried separately rather than the smaller group simply being the upper part of the main group turned over by the plough. The narrow date range of all the coins does not rule out the two groups being buried at the same time and the placement certainly suggests the burial of one group was informed by the placement of the other.Coins from the hoard were offered for sale on the market in 2017.","5/6/2021 11:06:40 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10630","http://csla100w.princeton.edu:82/CoinFindJson/Index/10630","11/23/2024"
"10844","PAS: Meare Village East 2501","","","51.17633000","-2.79440000","","0","","False","1932","1933","False","True","364","378","False","10.00000000","Minnitt, S., 2007    Coins      731","PAS UK Finds","""A probably small scattered Valentinianic hoard of ten coins was found in Mound 1"" (Minnitt 2007, 731). See report by Minnitt in Somerset Levels Papers 13, 1987.","5/6/2021 11:07:21 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10844","http://csla100w.princeton.edu:82/CoinFindJson/Index/10844","11/23/2024"
"10343","PAS: Medina District 953","","","50.68443000","-1.23100000","","0","","False","1995","1996","False","True","302","402","False","1156.00000000","Lyne, M., 2009    Medina District, Isle of Wight    Wetteren:","PAS UK Finds","1156 nummi to AD 395. NC 1999, 31. ******* Images of a few coins and rings in BM. A discussion to be published in forthcoming report by D Tomalin on Fishbourne Beach (note in BM file).","5/6/2021 11:05:44 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10343","http://csla100w.princeton.edu:82/CoinFindJson/Index/10343","11/23/2024"
"10201","PAS: Melcombe Horsey 497","","","50.81967000","-2.33460000","","0","","False","1999","2005","False","True","360","402","False","114.00000000","Williams, J. and Abdy, R., 2009    Melcombe Horsey, Dorset    Wetteren:","PAS UK Finds","199: 1 miliarensis, 38 siliquae and 1 (?) radiate to 402 together with pot fragments and three sheets of rolled lead. Subsequent addenda: 1 miliarensis and 43 siliquae to 402; 28 siliquae to 402. TAR 1998-99, 315; NC 2001, 41.Treasure numbers associated with this hoard: 2002 T013; 2008 T528<br />Other PAS records associated with this hoard: DOR-095234 ******* 79% of original hoard unclipped. Many fragmentary. Images in BM file. Open case file","5/6/2021 11:05:16 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10201","http://csla100w.princeton.edu:82/CoinFindJson/Index/10201","11/23/2024"
"10413","PAS: Melton Mowbray 1160","","","52.72717000","-0.86120000","","0","","False","1863","1863","False","True","260","402","False","3.00000000","Bland, R. and Loriot, X., 2010    Roman and Early Byzantine Gold Coins found in Britain and Ireland    London:  Royal Numismatic Society 194    , no. 359    Robertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   340-341 no. 1397","PAS UK Finds","Robertson 2000, 340-341 no. 1397:""""A gold solidus of Valentinian I, and two of Valens, were found 2 1/2 miles S.E. of Melton-Mowbray, early in this year, by a labouring man, who was employed in working the stone of the country. As he was digging down, and before coming to the native rock, his progress was interrupted by a large stone, broken in two, which, in shape, dimensions, and character of its tooled surface, resembled a mill-stone. On the top of this stone was a quantity of loose black soil, and as the man shovelled the soil into an adjoining canal, he perceived these three coins, together with two small brass coins, one of which is indecipherable, and the other is of the Emperor Allectus.<br />Close to these coins, and among the black earth, were found also the remains of some ornaments, one piece looking like a portion of a bracelet.<br />The three gold coins are in very fine condition, and were struck respectively at Rome, Lyons, and Arles.""<br />NC, 1863, 216, mints ******* On top of a quern?Thomas North. On a gold Roman coin found near Melton-Mowbray. Leicesters. Archit. and Arch. Soc. ii. 184-185.","5/6/2021 11:05:57 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10413","http://csla100w.princeton.edu:82/CoinFindJson/Index/10413","11/23/2024"
"10626","PAS: Mendip Hills 1787","","","51.22134000","-2.44520000","","0","","False","1865","1865","False","True","306","363","False","452.00000000","Evans, J., 1866    On a hoard of Roman coins found in the Mendip HillsRobertson, A.S., 2000    An Inventory of Romano-British Coin Hoards    London:   269-270 no. 1126","PAS UK Finds","Robertson 2000, 269-270 no. 1126:""In the autumn of 1865, ""a workman employed in the Mendip Hills about six miles from Frome, came upon a hoard of Roman brass coins, about a foot beneath the surface, and, according to the description given 'with some dust surrounding them'.<br />In the present instance the number of coins found appears to have been about 452."" The 452 coins were 1 ant. and 451 small AE:<br />Ant. AE<br />Tetricus I 1<br />Constantine I 225<br />Licinius I 4<br />Crispus 73<br />Constantine II, Caes. 97<br />Constantius II, Caes. 18<br />Helena 16<br />Fausta 12<br />Constantinopolis 4<br />reign of Constantine I 2<br /><br />1 451<br />(SECVRITAS REIPVBLICE)<br />(Types not given)<br />-(Sir) John Evans, in NC, 1866, 157-69, types, mints<br />-Forty of the coins came into the possession of Mr. C. Moore of Bath; the remaining 412 were acquired by (Sir) John Evans."" NB the other hoard is listed as Frome. ******* All but 40 fully identified - catalogue in Evans 1866","5/6/2021 11:06:37 AM","http://csla100w.princeton.edu:82/?FindFocusIDs=10626","http://csla100w.princeton.edu:82/CoinFindJson/Index/10626","11/23/2024"
